Node_Id_1,Node_Id_2
24463640,123649850
24463640,16334137
24463640,27760317
24463640,34428380
24463640,43003845
24463640,457204988
24463640,467716681
24479150,189214292
244825178,161418822
244825178,175479505
244825178,18776017
244825178,22784458
244825178,234056700
244825178,427590568
24482932,45577446
24493890,5392522
245141097,113763153
245141097,122155114
245141097,14229096
245141097,143888401
245141097,147583730
245141097,151060603
245141097,168009636
245141097,17346342
245141097,224581852
245141097,241211254
245141097,24221229
245141097,277880296
245141097,280686960
245141097,288118470
245141097,346209425
245141097,65981257
24531850,121533789
24531850,298258981
24531850,34428380
24531850,43003845
245396123,14609321
245396123,15666380
245396123,17552077
245396123,18776017
245396123,19049747
245396123,19413393
245396123,268479992
245396123,289759808
245396123,31353077
245396123,42361118
245396123,43170475
24544821,3359851
245464662,134029246
245470685,60699802
245588569,48323182
245588569,84379342
245684460,246041484
24571530,116503700
24571530,125415715
24571530,18811788
24571530,19728966
24571530,19818205
24571530,19879321
24571530,232033170
24571530,25448800
24571530,29476717
24571530,51604309
24571530,52854513
24571530,7718462
24571530,80845451
24571530,82132377
24571530,94382137
245771566,162749920
245771566,174889139
245771566,34747631
245771566,40519997
245771566,42040091
24581361,116325497
24581361,126146818
24581361,148496087
24581361,271398203
24581397,14575107
24581397,23518723
24581397,26329195
24581397,27422462
245915466,323602128
246006839,304027871
246041484,245684460
246064878,101435350
246064878,14464369
246064878,250757124
246064878,42361118
24608151,200955473
24608151,20178500
24608151,62185119
246084423,172887151
246084423,23089228
246084423,79332579
246084423,89014429
246134531,20646945
24623159,16586811
24623159,67728650
246471160,18729020
246471160,2779821
246493616,39585367
24654018,47851418
24668736,25843787
24673002,3359851
246801693,131888932
246893190,144723989
246893190,199998684
246893190,205796659
246893190,25473689
246893190,41183891
247000918,30195253
247032236,187773078
247032236,188186842
247032236,34428380
247032236,364917755
247032236,43003845
247032236,440963134
247032236,447119980
247032236,533561304
247143987,15043044
24714560,21740428
24714560,25341018
24718762,19208992
24718762,31353077
24718762,7805942
24732168,29798667
24740039,14430060
24744541,31444568
24744541,68440549
2475171,13370272
2475171,14396204
2475171,279671781
2475171,8804722
247520516,160272734
247520516,19538986
247520516,233456037
247520516,26357267
247520516,34507480
24766630,10230982
24766630,20031977
24766630,20855746
24766630,26604704
24766630,43003845
247757354,265482665
247757354,43003845
24785391,15962096
24785391,37170886
24785391,5402612
24788299,12273252
24788299,12309582
24788299,138859804
24788299,18346587
24788299,275686563
24788299,3496641
24788299,618593
247920964,217867043
24793429,114607562
24793429,120080638
24793429,153181186
24793429,158636490
24793429,166330225
24793429,17542355
24793429,18234247
24793429,19242665
24793429,21792170
24793429,27123985
24793429,27291591
24793429,41825972
24793429,4230121
24793429,56493501
24793429,91637390
24795863,307044653
24795863,62050341
24818053,101633415
24818053,115485051
24818053,135281645
24818053,82500164
24820171,105000030
24820171,113576014
24820171,200212364
24820171,22363892
24820171,241214783
24820171,26281970
24820171,28719244
24820171,31353077
24820171,365500449
24820171,64824726
24826596,144723989
24826596,18232304
24826596,19849160
24826596,25473689
24827451,16551172
24827451,69427169
24827451,77126235
24827451,92283370
248339546,286905427
248339546,295324789
248339546,72222336
24841705,16715140
248519330,122155114
248519330,151060603
248519330,222621758
248519330,245141097
248519330,277880296
248519330,75705587
24884768,22498170
24910422,105643923
24910422,15993650
24910422,18963070
24910422,29239971
249188812,19290581
249188812,425052307
24919888,11211372
24919888,18164420
24919888,18194898
24919888,18736652
24919888,24005962
24919888,36875829
249331519,20306597
249331519,230438950
249405898,17346342
249405898,245141097
249405898,278707020
249405898,288118470
249518215,21075893
249518215,309325161
249518215,325106566
249518215,3359851
249518215,35166642
249644051,110536872
249644051,14297664
249833650,417054878
24983991,34428380
24983991,43003845
25001048,30823084
25001048,309516587
25001048,317528802
25001048,347661226
25001048,381090926
25001048,65137552
25001048,90959399
250049301,23082430
25007344,109571377
25007344,180419242
25007344,216065604
25007344,222879842
25007344,254560310
25007344,25843787
25007344,322903190
25007344,48802020
25007427,109684818
25007427,14575107
25007427,18492255
25007427,234515531
25007427,23518723
25007427,26329195
25007427,27422462
25007427,33827435
25014145,101435350
25014145,14584200
25014145,161098135
25014145,246064878
25014145,250757124
25017210,17461978
25017210,30734523
25017496,58562226
25034454,19055845
25034454,33866397
25040554,17791350
25040554,21065280
25047068,14922225
25047068,15739966
25047068,172747510
25047068,206615903
250515126,15639138
250515126,22070897
250515126,4230121
250588578,213969309
250657675,119121697
250657675,141021153
250657675,184637613
250657675,224324496
250657675,43166385
250657675,51899148
250677192,220729949
250677192,235221017
250677192,34428380
250677192,363681923
250706801,273316919
250706801,43366650
250706801,50095767
250706801,519249207
250710495,20015903
250746940,115485051
250746940,14922225
250746940,17610785
250746940,19413393
250746940,20436922
250746940,26281970
250746940,3359851
250746940,33952755
250746940,34556176
250746940,37170886
250746940,90385486
25084978,115485051
25084978,2884771
25084978,49092104
250901299,275623719
250901299,345533279
250901299,397844655
25125978,46382917
25127164,33826976
251416316,171631058
251416316,197262168
251416316,204064045
251416316,58535685
25156826,17968886
25156826,18637695
25164223,31797181
25164223,379566667
251722718,112115650
251722718,121533789
251722718,124528830
251722718,204317520
251722718,34428380
251722718,380580781
251722718,43003845
251722718,440963134
25173006,16550628
25173006,6211972
251797393,128246454
251797393,129339102
251797393,14808009
251797393,15134057
251797393,16371668
251797393,180426950
251797393,19794121
251797393,21150703
251797393,22709659
251797393,263106331
251797393,324986860
251797393,325203020
251797393,34527622
251797393,59885383
251797393,88353395
251797393,89488035
25180234,15769327
25180234,75137937
252001031,247521952
252001031,85215038
252276824,164578092
25233746,15416955
25233746,22109106
25233746,22575307
25233746,68330103
252348804,104155395
252348804,119121697
252348804,141021153
252348804,204089551
252348804,20627649
252348804,22784458
252348804,3359851
252348804,51899148
252415267,112263465
252415267,129829764
252415267,156132825
252415267,15981547
252415267,15988433
252415267,25001048
252415267,26055318
252415267,271660551
252415267,30823084
252415267,309516587
252415267,317528802
252415267,323029090
252415267,3359851
252415267,347661226
252415267,348046805
252415267,36148717
252415267,3745781
252415267,381090926
252415267,40519997
252415267,62534897
252415267,6368672
252415267,65137552
252415267,90959399
252782216,187773078
252782216,204317520
252782216,238201669
252782216,34428380
252782216,364917755
252782216,43003845
252782216,57022252
252887704,100649666
252887704,18776017
252887704,22784458
252887704,271268885
252887704,292527401
252887704,3359851
252887704,33645703
252922146,261227209
253004443,44638576
253091523,156004026
253091523,222090651
25329155,15299983
25329155,37360915
253340529,21985481
253360762,137244057
253360762,14922225
253360762,164081884
253360762,16506255
253360762,170675435
253360762,17552077
253360762,18657460
253360762,203261300
253360762,20747741
253360762,21812198
253360762,22977151
253360762,234005489
253360762,26385463
253360762,274538956
253360762,281670654
253360762,309912833
253360762,322472105
253360762,34747631
253360762,34805698
253360762,37170886
253360762,38108292
253360762,38675302
253360762,397810444
253360762,43170475
253360762,478766871
253360762,494498387
253360762,51671312
253360762,542589697
253360762,7282592
253360762,734493
253360762,89503894
253360762,92598681
25341018,121825928
25341018,24221229
25341018,245141097
25341018,24714560
25341018,25473689
25341018,277880296
25341018,72245548
25344641,104352067
25344641,112911033
25344641,116807493
25344641,124524869
25344641,127973392
25344641,14444530
25344641,14609321
25344641,146502645
25344641,14983833
25344641,158604849
25344641,16055648
25344641,17135252
25344641,18176640
25344641,19479431
25344641,19849160
25344641,20075644
25344641,203781042
25344641,21327969
25344641,23464695
25344641,3359851
25344641,47161442
25344641,5650332
25344641,81678820
25344641,94202022
253518982,132253772
253518982,141021153
253518982,204089551
253518982,22784458
25371730,27093057
25371730,46970693
253751053,10810102
253751053,115485051
253751053,16524863
253751053,172615006
253751053,180661139
253751053,18731347
253751053,19562228
253751053,20067665
253751053,20178574
253751053,235296305
253751053,295559340
253751053,340276269
253751053,36663339
253751053,37686440
253751053,40515681
253751053,46310944
253751053,56759468
253751053,97225858
253820222,13507622
253820222,14531269
253820222,14847667
253820222,15140524
253820222,225140058
253820222,227863795
253820222,26281970
253820222,31353077
253820222,31618280
253820222,323520663
253820222,44409315
253820222,52308184
253820222,5623612
253820222,59414975
25388164,14882389
25388164,15319993
25388164,18281536
25388164,25061884
25388164,3359851
25391676,16475403
25391676,21478442
25391676,8295072
25395355,201116853
25395355,28346772
25395355,38108292
25395355,396402361
25395355,551214316
253955065,7351892
25398335,115485051
254123924,118135933
254123924,123649850
254123924,149461965
254123924,153275437
254123924,189256740
254123924,234018448
254123924,287359845
254123924,310639938
254123924,312303281
254123924,319367761
254123924,383797731
254123924,384452872
254123924,410238229
254123924,417054878
254195953,10810102
254195953,115485051
254195953,184637039
254195953,22027186
254195953,273531261
254195953,69401682
2542511,22834949
2542511,41713
254321574,33439720
254321574,58903937
254321574,90672134
254321574,96884064
254412271,18776017
254412271,18825049
254412271,22784458
254412271,236542705
254412271,237562358
254412271,279390084
254412271,42144260
254412271,6017542
254412271,63053315
254412271,90995027
254420289,10810102
25448800,116503700
25448800,17293795
25448800,19728966
25448800,19818205
25448800,19879321
25448800,22594485
25448800,232033170
25448800,29476717
25448800,3679651
25448800,51604309
25448800,7718462
25448800,80845451
25448800,82132377
254560310,109571377
254560310,11161852
254560310,17979038
254560310,222879842
254560310,25007344
254560310,258902291
254560310,322903190
25460763,115485051
25460763,14586891
25460763,15993038
25460763,20737911
25460763,25034454
25460763,386356694
25460763,39165209
25460763,9103242
25464811,10696062
25464811,14154259
25464811,14377838
25464811,14521617
25464811,14610469
25464811,14632458
25464811,14720416
25464811,177471330
25464811,177471917
25464811,177474597
25464811,3829151
25464811,5704082
25464811,58025433
25464811,7093352
25464811,7888452
25464811,8596922
25464811,94881967
254669537,33951149
254669537,353505858
25473689,127973392
25473689,144723989
25473689,14983833
25473689,150545199
25473689,17346342
25473689,18232304
25473689,18776017
25473689,19413393
25473689,24826596
25473689,26281970
25473689,28960709
25473689,31454479
25473689,33812552
25473689,37243309
25473689,3936151
25473689,41183891
25473689,42361118
25473689,43170475
25473689,44918425
25473689,47161442
25473689,91596150
25473689,95342270
254741200,161418822
254741200,26621991
254741200,282399145
254741200,316097169
254741200,61819832
254741200,90995027
254763333,16358091
254813547,121533789
254813547,124528830
254813547,19358562
254813547,196327549
254813547,204140367
254813547,204317520
254813547,34428380
254813547,43003845
254813547,56860418
25502100,66369181
25512395,19767193
25512395,31443503
25512395,33276161
25527966,15962096
25529235,115756609
25529235,163683013
25529235,18657460
25529235,22089103
25529235,292482700
25529235,340450611
25529235,47427860
25529235,65444102
255294064,34428380
255294064,43003845
25529651,59199168
25534991,121174595
25534991,122439303
25534991,177345928
25534991,19413393
25534991,20290583
25534991,24353066
25534991,26281970
25534991,273316919
25534991,43366650
25534991,50095767
25534991,52122017
25534991,70736917
255436036,3359851
25546873,18917156
25553606,281217359
25562113,15066271
25562113,15658980
25562113,2317861
25562113,275686563
2557521,115597898
2557521,156132825
2557521,19544055
2557521,19923144
2557521,360099026
2557521,42040091
2557521,46195370
2557521,75296671
255836353,66048747
25584713,17879241
25584713,20031977
25584713,24766630
25589776,115485051
25589776,16688083
25589776,34192959
25589776,7744592
25629334,17461978
256436661,115485051
256436661,14110844
256436661,15584619
256436661,19942178
25644705,16509293
25644705,19328522
25644705,311227912
25649234,105355094
25649234,11698162
25649234,126042901
25649234,14338639
25649234,14464369
25649234,14609321
25649234,152081953
25649234,16167346
25649234,167099490
25649234,18462243
25649234,18928583
25649234,18941809
25649234,19183042
25649234,20642498
25649234,23010550
25649234,25920053
25649234,279409655
25649234,32418480
25649234,416709456
25649234,45767081
25649234,64338135
25649234,89593035
25649234,91939045
256543277,167099490
256543277,19069709
256543277,207922942
256543277,89593035
256596567,49717874
256744683,16468704
256744683,197504076
256744683,207198670
256744683,220729949
256744683,221829166
256744683,238201669
256744683,278695868
256744683,34428380
256744683,395663037
256744683,43003845
256801056,327167274
25686848,19489649
25686848,784304
25697744,100286635
25697744,40519997
257056967,64095982
25706896,115485051
25706896,24980246
25708013,16129920
25708013,46469877
25708346,43003845
25725698,115485051
25725698,27967526
25726636,271113097
25726636,28471924
25726636,54246944
257331543,198317044
257331543,43024351
257331543,43403778
25740626,7212562
257461063,284430121
25755158,144723989
25755158,14922225
25755158,14983833
25755158,16715096
25755158,17552077
25755158,19525652
25755158,206804715
25755158,20747741
25755158,26155368
25755158,26281970
25755158,28719244
25755158,31353077
25755158,34747631
25755158,37170886
25755158,43170475
25755158,47534679
257575779,19785395
25777522,25937606
25777522,345349805
25777522,388521369
257905617,111057593
257905617,15287889
257905617,21116838
257905617,32736004
257905617,44389584
257905617,54680316
257905617,61311054
257905617,64902044
258060232,100649666
258060232,26870809
258060232,284281279
258217323,155844378
258217323,29756727
258217323,45371275
258393756,25884760
258393756,30734523
258393756,34428380
258393756,386653673
258393756,43003845
25843787,109571377
25843787,11161852
25843787,12321512
25843787,13691782
25843787,16475403
25843787,180419242
25843787,225411266
25843787,24668736
25843787,25007344
25843787,280515903
25843787,29912873
25843787,336179304
25843787,375971107
25843787,44874400
25843787,7093352
258442066,207594668
258442066,370288926
258442066,458855496
2585151,14109475
2585151,14922225
2585151,19069709
2585151,319036126
2585151,32591419
258616295,126868023
258616295,273316919
258616295,43366650
258645871,115485051
25878195,19731643
25884760,34690781
258902291,11161852
258902291,18736652
258902291,306128912
258902291,336179304
25891270,19568478
25891270,9604032
2589521,109508028
2589521,14464369
2589521,14609321
2589521,14692604
2589521,14740219
2589521,15068924
2589521,15591032
2589521,15638249
2589521,16514761
2589521,17124747
2589521,178574620
2589521,18809609
2589521,319036126
2589521,34711597
2589521,3775301
2589521,51151362
2589521,5338202
2589521,53789489
2589521,6206612
2589521,6608332
2589521,691633
2589521,7282592
2589521,77973675
2589521,8539632
258961912,124528830
258961912,204317520
258961912,34428380
258961912,43003845
258961912,56860418
258961912,57490887
259024819,220729949
259024819,34428380
259024819,43003845
25904310,13504092
25904310,15494342
25904310,172531871
25904310,20436922
25904310,21056214
25904310,269624052
25904310,42938024
25904310,75783213
259074185,104354609
259074185,113576014
259074185,17632072
259074185,177002366
259074185,182115802
259074185,196710000
259074185,203261300
259074185,241214783
259074185,29118453
259074185,64824726
25908676,20646945
25920053,105241998
25920053,16167346
25920053,194225903
25920053,81831642
2593511,18823915
2593511,3359851
2593511,618593
25935287,202938733
25935287,25235187
25937606,388521369
259387453,25589776
259475759,166216999
259475759,74532121
259508425,130665252
259508425,164578092
25973266,14803372
25973266,16005250
25973266,6017542
25973266,87509328
25973266,91214867
259763895,174860999
259763895,20729576
259763895,213758325
259763895,21427278
259763895,2557521
259763895,42736164
259785928,207345348
259785928,222112180
259785928,239144776
259785928,43003845
259834925,14808009
259834925,19933527
259834925,21150703
259834925,63644709
259884200,166743346
259884200,19549441
259884200,326755929
25988475,264515814
25993,10545
25993,11718
25993,12047992
25993,12158
25993,12707
25993,12938
25993,13600352
25993,13811562
25993,14231571
25993,17871414
25993,33233
25993,624683
25993,6814192
25993,774280
25993,77483
25993,877421
259984813,11701592
259984813,14692604
259984813,24353066
259984813,273316919
259984813,43366650
260188947,14784831
26029878,15119140
26029878,15250756
26029878,16299346
26029878,22434924
26033281,14575107
26033281,15515919
26042520,15515919
26042520,38190358
26042520,57249277
260433129,14922225
260433129,29498652
260505256,17968886
260505256,18637695
260556074,121533789
260556074,188186842
260556074,204140367
260556074,204317520
260556074,298258981
260556074,34428380
260556074,364917755
260556074,40858764
260556074,41110545
260556074,43003845
260556074,440963134
260556074,446010132
260556074,92868366
260556595,121825928
260556595,22784458
260705759,222090651
260758598,25937606
260758598,343604563
260758598,388521369
260855877,123740283
260855877,5047361
26091734,17290922
260975684,10076782
260975684,16346529
260975684,16513277
260975684,19626842
260975684,21205756
260975684,22842421
260975684,27093057
261175763,34767242
261175763,45742889
261227209,252922146
261321678,197504076
261321678,221123246
261321678,34428380
261321678,43003845
261331299,15724110
261331299,15851057
261331299,65454772
26155368,14922225
26155368,16715096
26155368,16785028
26155368,18941809
26155368,192969516
26155368,25755158
261553998,341603426
261553998,84473837
261730700,114607562
261730700,120080638
261730700,158636490
261730700,17800690
261730700,181047606
261730700,198971083
261730700,27291591
261732439,196327549
261732439,34428380
261732439,43003845
26174570,126146818
26174570,734493
26174692,14234493
26174692,14389031
26174692,15680097
26174692,783705
26185020,10810102
26185020,115485051
26185020,16656287
26185020,25725698
26185020,63770845
262174528,269624052
262175196,107868698
262175196,164081884
262175196,17552077
262175196,22363892
262175196,241214783
262175196,293854513
262326533,14669951
262326533,169207084
262326533,18805644
262326533,25589776
262359713,20793816
26257914,15042734
26257914,16250705
26257914,16316380
26257914,16724370
26257914,19736984
26257914,20475703
26257914,26860237
26257914,33660684
26259401,122155114
26259401,151060603
26259401,17346342
26259401,241211254
26259401,245141097
26259401,268505776
26259401,277880296
26259401,68721382
26270772,14312099
26270772,14608922
26270772,45933827
26270772,7282592
26270772,8082772
26309067,15119140
26309067,17195538
26309067,22434924
26309067,22520465
26309067,42649348
263106331,128246454
263106331,14808009
263106331,15158976
263106331,180426950
263106331,21150703
263106331,22709659
263106331,251797393
26316343,285435161
26329195,23518723
26329195,24581397
26329195,263293212
26329195,271398203
26329195,33827435
26335321,115220819
26335321,15739966
26335321,237562358
26335321,29239971
26335321,330849293
26335321,35789819
26335321,43824112
26335321,48621884
26335321,56927066
26335321,89503894
26342038,14922225
26342038,43170475
26355729,241211254
26357267,16586811
26357267,18101713
26357267,24980246
26358639,19658506
26358639,22027186
26358639,36686415
26364322,43170475
26364322,462559272
26368049,14999344
26368049,16165767
26368049,17235469
26368049,18943764
26368049,19930345
26368049,22269151
26368049,25546873
26368049,28297041
26368049,44700362
263792472,175924311
26385463,14607172
26385463,15140383
26385463,17471459
26385463,17968886
26385463,19081001
26385463,25156826
26385463,30799263
26385463,36663339
26385463,4050431
26385463,89018574
263960873,130630870
263960873,204089551
26422087,105643923
26422087,119121697
26422087,123602987
26422087,204089551
26422087,209706226
26422087,222582311
26422087,22784458
26422087,236573793
26422087,241137360
26422087,3359851
26422087,47213089
26422087,74258922
26422087,97225858
264281499,14049145
264372235,36686415
264515814,17770224
264515814,25988475
26452299,94860638
264785684,7813092
26504875,24673002
265093689,57803486
265122237,25180234
265122237,75137937
265482665,170339389
265482665,247757354
265739825,19568478
265739825,25884760
265739825,32518238
265739825,33212700
265739825,47451983
265739825,93437557
26575697,20793816
265781635,208891656
265781635,222477210
265781635,274084032
265781635,326371495
265781635,329269466
266043405,184146952
266043405,241214783
266043405,293854513
26604704,10022832
26604704,10230982
26604704,139869817
26604704,15398532
26604704,17053662
26604704,17879241
26604704,18695556
26604704,19016569
26604704,19154961
26604704,19937577
26604704,20031977
26604704,20320201
26604704,22076641
26604704,22116127
26604704,22439582
26604704,23486391
26604704,24114571
26604704,24240238
26604704,24766630
26604704,25079542
26604704,25584713
26604704,27135930
26604704,27185950
26604704,27621187
26604704,27869790
26604704,29650792
26604704,30799263
26604704,31245078
26604704,56557940
2660761,14234493
2660761,14707086
2660761,15680097
2660761,15782804
2660761,16097061
2660761,22931079
2660761,27444893
2660761,754556
26609473,115485051
26609473,15666380
26609473,31353077
266143773,21453615
26621991,15216860
26621991,161418822
26621991,175479505
26621991,181711579
26621991,22784458
26621991,237562358
26621991,254741200
26621991,282399145
26621991,61819832
26621991,90995027
26621991,97319539
26623854,81076858
26623854,86893799
266369226,112344837
266369226,76831143
266369226,8032822
266732369,197504076
266732369,207198670
266732369,221829166
266732369,299279865
266732369,34428380
26681152,115597898
26681152,12987492
26681152,135292084
26681152,138444747
26681152,16672159
26681152,223526768
26681152,230939054
26681152,32135704
26681152,38063946
26681152,38483698
26683141,14575107
26683141,59624844
26689476,17552077
26689476,17632072
26689476,247521952
26689476,3359851
267335642,17982105
267400351,111424543
267496159,115485051
26758943,17595958
267591693,36836939
267694479,106875918
267694479,114610867
267694479,122852269
267694479,141161453
267694479,57516750
26777892,18500777
26777892,28186838
26792275,125879595
26792275,15087011
26792275,16906137
26792275,19534873
26792275,23484510
26798304,139810919
26798304,200168157
268035072,109241118
268035072,24744541
268035072,271887174
268035072,36349838
268035072,99786872
26811121,19991434
26811121,20987724
26811121,24884768
26811121,29502913
26811121,44977794
268148190,106812177
268148190,186222427
268148190,211982196
268148190,224915001
268148190,236548318
268148190,242581035
268148190,33724407
268148190,43955724
268148190,54905692
26816731,14850356
26816731,22489371
26816731,3713811
26829206,22109106
26829206,22575307
26829206,25233746
26829206,68330103
268369881,158821955
268479992,289759808
268505776,17346342
268505776,26259401
268531577,32385762
268531577,413456718
26860237,15042734
26860237,26257914
26860237,8220482
26870809,141021153
26870809,238254959
26870809,258060232
26870809,290718897
26870809,3359851
26878877,41183891
268802600,245289340
268802600,289897709
26882352,14195963
26882352,16586811
26882352,17864230
26882352,18497302
26882352,20755177
26882352,80846545
26882352,9930742
26918651,18776017
26918651,59414975
269215610,143404829
269215610,33654443
26922351,16729508
269252624,28125829
269252624,85321222
26928758,21460249
26928758,22385451
269385711,115485051
269457711,18963070
269624052,118921133
269624052,13504092
269624052,262174528
269805726,156993129
26985020,115485051
26985020,153457964
26985020,22643137
269993140,100649666
269993140,104066691
269993140,238431491
269993140,244441120
269993140,345398297
270089299,15140524
270089299,225140058
270089299,227863795
270089299,253820222
270089299,26281970
270089299,31353077
270089299,315615962
270089299,323520663
270089299,44409315
270089299,52308184
270089299,5623612
270089299,59414975
27011247,14046322
27011247,14457120
27011247,15003820
27011247,15851640
27011247,2384071
270497886,79332579
270507277,14831118
270507277,19549441
270507277,205339408
270507277,276021622
270507277,31797181
270507277,380871196
27052339,14814905
27052339,17811689
27052339,24239440
27052339,5750612
27052339,786148
27052339,83941972
270606277,17200400
270606277,55309264
27076650,19316845
27076650,31388042
270815369,123691420
27088109,16036912
27093057,10076782
27093057,16346529
27093057,17220934
27093057,17290922
27093057,19626842
27093057,21205756
27093057,22842421
27093057,25371730
27093057,38737217
27093057,46970693
271004250,14333974
271027935,14531149
271027935,14551043
271027935,7668362
271044958,115485051
271044958,14231571
271044958,191092753
271044958,211257941
271044958,235554969
271044958,242514197
271044958,987681
27109115,15942500
271113097,102703280
271113097,123862119
271113097,132912535
271113097,15940558
271113097,16926637
271113097,25726636
271113097,26811248
271113097,28471924
271113097,34363772
271113097,40875267
271113097,53079577
271113097,54246944
271176554,161818214
271176554,17886882
271176554,19407028
271176554,95177505
27123985,115262410
27123985,14179822
27123985,14282153
27123985,15874998
27123985,17542355
27123985,18322105
27123985,19242665
27123985,21792170
27123985,24793429
27123985,4230121
27123985,91637390
271250182,121184399
271250182,309325161
271268885,100649666
271268885,130630870
271268885,15993650
271268885,18776017
271268885,18963070
271268885,204089551
271268885,22784458
271268885,252887704
271268885,29239971
271268885,292527401
271268885,311357860
271268885,33645703
271268885,65936054
271398203,36025553
271660551,156132825
271668181,122439303
271668181,14996566
271668181,235246701
271668181,24353066
271668181,273316919
271668181,340354184
271668181,361345526
271668181,375966409
271668181,43366650
271668181,52122017
271668181,96531876
271668270,121533789
271668270,124528830
271668270,19358562
271668270,196327549
271668270,204317520
271668270,236184723
271668270,258961912
271668270,34428380
271668270,43003845
271668270,56860418
271668270,57490887
271668270,76761165
271887174,268035072
27190644,20436922
27190644,250746940
27190644,6608332
272275628,162749920
272275628,174889139
272275628,245771566
272275628,42040091
27234253,15976697
27234253,18791763
272496022,124406596
272496022,130104351
272496022,156831916
272496022,172636470
272496022,300787407
272496022,482591312
272629343,121825928
272652543,220729949
272652543,57022252
27271615,38127255
272881486,121533789
272881486,290309885
272881486,34428380
272881486,43003845
272881486,440749539
27291591,114607562
27291591,153181186
27291591,18234247
27291591,19242665
27291591,24793429
27291591,261730700
27291591,4230121
27291591,56493501
273201528,105001809
273201528,15416955
273201528,22109106
273234045,784304
273316919,122439303
273316919,137929515
273316919,14996566
273316919,19413393
273316919,24353066
273316919,250706801
273316919,259984813
273316919,26281970
273316919,271668181
273316919,357796621
273316919,361345526
273316919,397724855
273316919,43366650
273316919,50095767
273508691,221829166
273508691,34428380
273508691,43003845
273617441,50740020
273617441,551473324
273928586,19238008
273928586,60036306
27403903,114636253
27403903,15398649
27403903,21123687
27403903,21341573
27403903,263352652
27403903,28947498
27403903,3991341
274084032,208891656
274084032,53296515
274091885,14936142
274091885,15658980
27412294,9103242
274160433,102238997
274160433,174352161
274160433,18642609
274160433,18776942
274160433,29242152
274160433,292929561
27422462,109684818
27422462,14575107
27422462,23518723
27422462,24581397
27422462,26329195
27422462,271398203
27422462,33827435
27430995,15962388
27430995,17878322
27444893,2660761
274663230,12321512
274663230,36045367
2747211,43366650
27474714,53971402
27480650,17081347
2751391,6017542
27553058,10929822
27553058,2459371
275686563,12273252
275686563,12309582
275686563,138859804
275686563,15591032
275686563,18346587
275686563,3496641
275686563,535461059
275686563,8955282
27573195,292102750
27578307,16945960
27578307,759251
275803903,127973392
275803903,367443729
275803903,393242944
275803903,41247258
275855293,380041356
275893797,862481
276038051,33841697
276038051,40796938
276038051,45674888
276124559,122852269
276124559,163996570
276124559,230396531
276124559,313144493
27616250,15225127
27616250,33235951
27623914,17019535
27623914,8295072
276270001,33029997
27641634,101633415
27641634,104352067
27641634,116807493
27641634,127973392
27641634,14922225
27641634,14983833
27641634,156125022
27641634,17632072
27641634,18776017
27641634,196710000
27641634,19849160
27641634,206505465
27641634,24826596
27641634,25473689
27641634,26281970
27641634,28719244
27641634,28960709
27641634,289897709
27641634,37243309
27641634,43170475
27641634,45175547
27641634,47161442
27641634,50699141
27641634,5650332
27658830,5402612
27658830,58562226
276650957,100649666
276650957,141021153
276650957,15993650
276650957,18963070
276650957,204089551
276650957,22784458
276650957,245396123
276663491,34428380
276663491,43003845
277103040,119952649
277103040,175767720
2771331,14922225
2771331,14983833
2771331,17632072
2771331,18776017
2771331,19413393
2771331,247521952
2771331,28719244
2771331,35166642
277160419,118251928
277160419,17066312
277160419,20179628
277160419,23092890
277160419,66369181
277160419,76936279
277225744,177345928
277225744,289897709
277225744,310531106
277225744,402970625
277225744,45076204
277245740,124528830
277245740,236184723
277245740,34428380
277245740,43003845
277245740,440963134
277245740,56860418
27724771,18165022
27724771,25843787
27728657,15036232
27728657,51237260
27728657,68604037
27730633,47427860
277342780,130307055
277342780,14831118
277342780,19549441
277342780,20178313
277342780,205339408
277342780,25164223
277342780,270507277
277342780,276021622
277342780,31797181
277342780,380871196
277342780,423169296
27751751,158947972
27751751,16941646
27751751,24980246
27751751,34526042
27751751,36686415
27760317,123649850
27760317,123960137
27760317,125120339
27760317,155951259
27760317,217800202
27760317,26885308
27760317,63309314
27774100,17929027
27774100,28165335
277760521,232682267
2777901,3829151
2777901,767396
277880296,122155114
277880296,143888401
277880296,147583730
277880296,17346342
277880296,184914047
277880296,222621758
277880296,224581852
277880296,241211254
277880296,24221229
277880296,245141097
277880296,288118470
2779821,13919072
2779821,14134942
2779821,14182224
2779821,14300469
2779821,14335347
2779821,14865059
2779821,14957252
2779821,14971414
2779821,15314652
2779821,15881026
2779821,18301729
2779821,18729020
2779821,20686269
2779821,212760779
2779821,214680621
2779821,6017542
2779821,643653
2779821,67728650
2779821,95177505
278286687,106336584
278695868,116710152
278695868,167449308
278695868,19358562
278695868,238201669
278695868,256744683
278695868,34192959
278695868,34428380
278695868,43003845
278695868,446010132
278707020,104352067
278707020,121825928
278707020,127973392
278707020,134704868
278707020,15216860
278707020,161418822
278707020,17346342
278707020,196710000
278707020,203781042
278707020,24221229
278707020,286323733
278707020,28719244
278707020,333151960
278707020,81490134
278707020,91667678
27884585,12735712
27884585,14193189
27884585,14652452
27884585,17453598
2788841,121468302
2788841,15690249
2788841,552110505
2788841,86847574
27897419,19982092
27897419,20230544
279111186,25726636
279111186,28471924
279111186,50656879
279111186,61199499
279390084,6017542
27941766,16275037
27951956,21270268
27958687,100314530
27958687,33464639
27966138,115485051
